持股人,公司,分数
9,30,-2.0021582
39,83,-1.3505545
43,24,-3.1821887
25,4,-3.3118794
143,60,-1.4212627
109,20,-3.1821887
43,57,-3.1821887
5,72,2.2938066
67,77,0.16348128
64,45,-4.811957
152,46,-5.0371084
96,59,-1.8580563
160,31,-4.773299
22,10,-78.55549
104,44,-3.4851024
117,47,-3.8814662
17,90,0.058073297
125,32,-25.207195
59,69,-3.1821887
117,52,-29.678368
121,21,-3.1821887
152,18,4.6265745
76,18,4.626572
72,77,0.16348062
76,46,-5.037112
139,59,-1.8580563
97,6,-3.2746506
136,27,-4.471131
17,62,5.0220127
31,43,-3.1821866
31,71,-7.9478555
105,19,-2.8794687
132,16,-6.047925
52,31,-4.773301
140,1,-2.3385503
97,39,-3.1821895
1,71,-7.9478498
5,40,-6.6411743
52,64,-1.6859759
5,45,-4.8119583
92,58,-1.5600046
89,26,-3.1821895
32,18,4.626572
10,29,-2.0838337
10,57,-3.1821866
13,89,-3.086318
47,83,-1.3505526
105,66,-2.0752206
148,28,-3.8278751
113,79,-3.874304
61,0,-3.5880551
68,76,-3.1821911
69,13,-5.241819
161,25,-3.1821895
128,15,-6.457616
85,53,-3.182185
156,77,0.16348253
148,66,-2.0752208
145,34,-42.035454
40,50,-0.42816448
40,78,-2.4012787
22,30,-2.00216
18,89,-3.086324
48,63,-1.7138759
149,8,-2.8735847
122,20,-3.1821847
132,73,-2.8227296
77,45,-4.8119583
157,52,-29.678368
154,20,-3.1821868
101,65,-6.927646
98,33,-18.906677
140,86,-12.006969
36,11,-4.4758587
23,5,-3.9930768
56,90,0.058073297
6,39,-3.1821854
49,19,-2.879469
57,4,-3.3118794
57,32,-25.207188
152,76,-3.1821828
77,83,-1.3505565
81,52,-29.67837
33,17,-4.519902
133,53,-3.1821887
18,29,-2.083836
14,88,-15.562325
165,84,-3.1821873
137,22,-3.1821895
106,65,-6.9276447
36,82,-3.0124707
28,5,-3.9930806
57,70,-3.1821868
89,84,-3.1821895
86,52,-29.678368
90,21,-3.1821847
129,14,-15.187463
110,72,2.2938058
107,40,-6.641174
150,2,-124.97339
11,24,-3.1821828
45,18,4.626572
103,1,-2.3385477
111,14,-15.187475
66,11,-4.4758606
69,71,-7.9478536
129,52,-29.678368
86,90,0.058075204
158,51,-1.803612
161,83,-1.3505526
162,20,-3.1821887
98,53,-3.1821868
24,4,-3.3118794
27,64,-1.685974
115,72,2.2938058
119,41,-3.2402987
82,51,-1.8036189
130,8,-2.8735867
154,78,-2.4012787
37,76,-3.1821866
99,0,-3.588049
95,59,-1.8580519
138,21,-3.1821868
141,53,-3.182185
20,31,-4.7733016
50,84,-3.1821895
54,25,-3.1821895
3,65,-6.9276443
154,50,-0.42816448
150,11,-4.475857
78,78,-2.4012806
150,39,-3.1821873
138,59,-1.8580544
30,43,-3.1821868
34,12,-3.5667858
111,71,-7.9478536
12,23,-3.9590528
15,83,-1.3505545
107,60,-1.4212608
67,5,-3.9930787
59,25,-3.1821914
70,70,-3.1821887
91,58,-1.5600008
163,19,-2.8794687
0,22,-3.1821873
50,24,-3.1821868
46,83,-1.3505526
108,7,-0.7467681
147,0,-3.588051
147,28,-3.8278713
42,44,-3.485102
39,12,-3.5667877
63,32,-25.207203
130,47,-3.8814697
155,77,0.16348062
8,22,-3.1821895
159,46,-5.0371103
99,90,0.0580735
120,78,-2.4012806
21,30,-2.002162
24,90,0.058075204
55,24,-3.1821868
58,84,-3.1821876
116,39,-3.1821918
116,67,-3.1821892
124,52,-29.678368
71,64,-1.6859733
135,14,-15.187473
79,77,0.16348253
143,27,-4.471131
100,65,-6.9276443
38,43,-3.1821866
35,11,-4.4758606
96,26,-3.1821876
135,47,-3.881468
29,57,-3.1821828
51,51,-1.8036166
1,0,-3.5880468
88,13,-5.241819
151,76,-3.1821887
152,13,-5.241813
155,45,-4.811957
9,44,-3.4851067
88,46,-5.037112
17,29,-2.083836
109,6,-3.2746525
112,66,-2.0752208
64,31,-4.773299
68,0,-3.5880532
125,74,-58.243816
131,46,-5.037112
88,84,-3.1821895
25,56,-3.1821887
160,45,-4.811957
163,77,0.16348128
17,76,-3.1821887
44,18,4.6265726
144,54,-46.74617
29,30,-2.0021582
25,89,-3.086324
121,7,-0.7467702
76,32,-25.207207
139,73,-2.8227296
97,20,-3.1821868
160,83,-1.3505526
164,52,-29.67837
31,57,-3.1821866
105,5,-3.9930787
100,85,-1.9399134
5,26,-3.1821918
97,53,-3.1821868
30,5,-3.9930806
60,30,-2.00216
121,73,-2.8227296
118,41,-3.240297
52,50,-0.4281664
56,19,-2.879469
76,70,-3.1821868
77,7,-0.7467723
125,47,-3.8814714
32,4,-3.3118794
132,68,-3.3326128
10,43,-3.1821866
40,17,-4.519902
140,53,-3.1821873
98,0,-3.5880492
32,37,-6.092448
113,65,-6.9276443
53,25,-3.1821873
6,6,-3.2746468
68,90,0.05807119
128,1,-2.3385503
85,39,-3.1821876
152,71,-7.9478517
148,80,-2.5611286
93,52,-29.678371
40,64,-1.6859759
18,24,-3.1821887
48,49,-8.5619545
48,77,0.16348764
106,32,-25.207201
106,60,-1.4212602
110,1,-2.3385499
148,85,-1.9399134
149,22,-3.1821895
65,26,-3.1821876
128,67,-3.1821892
157,38,-53.410892
165,51,-1.8036143
128,72,2.2938066
86,19,-2.8794708
22,82,-3.0124683
161,40,-6.641172
101,84,-3.1821914
149,60,-1.4212608
41,44,-3.4851067
122,72,2.2938128
57,18,4.626572
118,61,-11.964684
81,38,-53.41089
78,6,-3.2746506
36,63,-1.7138805
137,8,-2.8735867
161,78,-2.4012806
106,0,-3.5880508
102,59,-1.8580544
37,5,-3.9930787
2,52,-29.678368
57,56,-3.1821868
57,84,-3.1821895
61,25,-3.1821938
119,8,-2.8735907
74,33,-18.90668
153,70,-3.1821868
18,81,-3.1821887
15,49,-8.561958
11,10,-78.55548
7,69,-3.1821868
11,38,-53.410885
37,43,-3.1821866
137,79,-3.874304
19,23,-3.9590485
166,78,-2.4012787
111,0,-3.5880508
69,57,-3.1821868
66,25,-3.1821914
133,7,-0.7467721
90,45,-4.811955
87,13,-5.241817
129,66,-2.075219
11,76,-3.1821828
45,70,-3.1821868
90,78,-2.4012785
27,50,-0.42816448
146,15,-6.457612
111,66,-2.0752206
49,44,-3.4851067
46,12,-3.5667877
66,63,-1.7138822
67,0,-3.588049
70,32,-25.207203
155,1,-2.338548
7,37,-6.0924463
99,14,-15.187477
162,77,0.16347872
106,90,0.058075406
20,45,-4.8119583
28,30,-2.002162
62,24,-3.182185
120,7,-0.7467702
123,67,-3.1821868
78,64,-1.6859721
75,32,-25.207203
79,1,-2.3385499
142,14,-15.187476
99,52,-29.678368
138,73,-2.8227296
33,89,-3.086322
30,57,-3.1821868
15,69,-3.1821868
142,47,-3.8814697
99,85,-1.9399114
4,26,-3.1821835
120,73,-2.8227296
58,51,-1.8036128
55,19,-2.879469
151,0,-3.588053
87,33,-18.906675
12,75,-3.1821892
16,44,-3.4851048
108,21,-3.1821828
116,6,-3.2746527
116,34,-42.035454
50,43,-3.1821868
111,86,-12.006966
71,31,-4.7732973
67,20,-3.1821847
130,33,-18.906677
0,74,-58.24382
87,71,-7.9478536
88,8,-2.8735867
127,1,-2.338548
130,61,-11.964684
95,84,-3.1821873
159,32,-25.207188
43,5,-3.9930806
24,76,-3.1821868
51,18,4.62657
109,1,-2.3385499
124,66,-2.075219
67,58,-1.5599971
64,26,-3.1821876
160,7,-0.7467702
8,74,-58.243824
38,57,-3.1821866
139,2,-124.97339
96,40,-6.641172
160,12,-3.5667877
25,51,-1.8036166
104,25,-3.1821854
51,65,-6.927646
125,13,-5.241821
4,46,-5.0371046
59,50,-0.4281664
59,78,-2.4012806
121,2,-124.9734
117,61,-11.96468
80,38,-53.410892
151,90,0.058073297
76,27,-4.471131
39,4,-3.3118794
35,63,-1.7138822
136,8,-2.8735867
20,75,-3.1821892
17,43,-3.1821887
31,24,-3.1821866
31,52,-29.678368
97,15,-6.457614
139,40,-6.641172
139,68,-3.3326147
39,37,-6.0924463
1,52,-29.678368
5,21,-3.1821892
60,25,-3.1821895
92,39,-3.1821914
89,7,-0.7467702
131,60,-1.4212652
13,70,-3.1821826
10,38,-53.410892
47,64,-1.6859759
105,47,-3.881468
148,9,-56.20645
117,1,-2.3385437
113,60,-1.4212608
68,57,-3.1821911
68,85,-1.9399154
72,26,-3.1821914
132,7,-0.7467721
89,45,-4.811957
161,6,-3.2746506
164,38,-53.410892
127,87,-3.1821895
9,3,-5.595378
85,34,-42.03546
148,75,-3.182185
29,82,-3.0124683
26,50,-0.42816225
164,71,-7.947857
40,59,-1.8580544
48,44,-3.4851038
80,58,-1.5600027
77,26,-3.1821918
9,69,-3.1821868
144,8,-2.8735888
101,46,-5.0371103
98,14,-15.187474
140,67,-3.1821873
35,83,-1.3505545
22,77,0.16348319
56,71,-7.9478536
101,79,-3.874304
6,20,-3.1821828
126,8,-2.8735847
60,45,-4.811959
57,13,-5.241819
152,57,-3.1821828
77,64,-1.6859766
81,33,-18.90668
152,85,-1.9399095
32,89,-3.086322
36,58,-1.5599988
18,10,-78.55549
14,69,-3.1821828
18,38,-53.41089
106,46,-5.0371084
137,3,-5.595378
57,51,-1.8036166
73,25,-3.1821876
153,32,-25.207207
132,27,-4.471131
89,65,-6.9276443
86,33,-18.90668
90,2,-124.97338
128,86,-12.006969
15,44,-3.4851067
110,53,-3.1821887
149,74,-58.243824
44,90,0.0580735
26,70,-3.1821847
65,78,-2.4012806
110,86,-12.006968
69,52,-29.678368
129,33,-18.90667
90,40,-6.6411695
10,68,-3.332611
133,2,-124.973404
158,32,-25.207201
161,64,-1.685974
162,1,-2.3385499
23,76,-3.1821828
27,45,-4.811957
61,39,-3.1821938
119,22,-3.1821918
137,60,-1.4212608
82,32,-25.207172
40,89,-3.086322
37,57,-3.1821866
98,72,2.2938097
3,13,-5.241819
138,2,-124.97337
141,34,-42.035454
141,62,5.022009
106,85,-1.9399114
54,6,-3.2746506
3,46,-5.0371103
62,19,-2.8794708
154,31,-4.773301
78,59,-1.8580525
150,20,-3.1821847
11,90,0.058077313
142,9,-56.206448
19,75,-3.1821847
33,84,-3.1821895
111,52,-29.678368
115,21,-3.1821887
15,64,-1.6859759
66,77,0.16348062
70,51,-1.8036166
134,1,-2.3385458
91,39,-3.1821895
95,8,-2.8735843
163,0,-3.5880508
166,32,-25.207203
0,3,-5.5953755
50,5,-3.9930787
46,64,-1.685974
95,13,-5.241817
147,9,-56.20644
28,44,-3.4851086
116,1,-2.3385503
50,38,-53.410892
163,38,-53.410892
130,28,-3.8278732
0,69,-3.1821847
8,3,-5.595378
8,31,-4.773301
103,40,-6.6411695
159,27,-4.471127
28,82,-3.0124724
24,71,-7.9478555
55,5,-3.9930787
58,65,-6.9276423
116,48,-34.59207
124,33,-18.906677
34,50,-0.42816448
79,58,-1.5599989
83,27,-4.471133
151,19,-2.8794727
8,69,-3.1821868
143,8,-2.8735886
100,46,-5.0371103
38,24,-3.1821866
34,83,-1.3505526
38,52,-29.678368
116,20,-3.1821892
16,63,-1.7138784
59,12,-3.5667877
59,45,-4.811957
87,85,-1.9399114
151,57,-3.1821887
151,85,-1.9399134
155,26,-3.1821895
96,7,-0.7467702
17,10,-78.55549
20,70,-3.1821892
112,47,-3.8814716
67,72,2.293809
127,53,-3.1821868
30,82,-3.0124705
131,27,-4.471133
88,65,-6.9276443
160,26,-3.1821876
163,58,-1.559999
163,86,-12.006966
43,90,0.058073297
125,27,-4.4711313
29,11,-4.475857
25,70,-3.1821887
29,39,-3.1821854
59,64,-1.6859759
76,13,-5.241819
139,54,-46.746185
164,33,-18.90668
31,38,-53.41089
104,77,0.163487
105,14,-15.187479
108,46,-5.0371084
8,89,-3.086322
39,51,-1.8036166
139,87,-3.1821914
5,7,-0.7467723
97,34,-42.035458
29,77,0.16348128
60,11,-4.4758606
121,54,-46.746185
56,0,-3.5880492
76,79,-3.874304
88,33,-18.90668
156,25,-3.1821895
32,13,-5.241819
10,24,-3.1821866
39,89,-3.086324
140,34,-42.035458
21,69,-3.1821868
113,46,-5.0371103
5,78,-2.4012828
68,71,-7.947857
127,73,-2.8227277
85,20,-3.182185
152,52,-29.678364
96,65,-6.927646
93,33,-18.906677
148,61,-11.964684
48,30,-2.0021544
48,58,-1.5599971
51,90,0.058073297
106,41,-3.2402952
109,73,-2.8227296
69,18,4.626572
149,3,-5.595378
65,7,-0.7467664
128,48,-34.59207
9,83,-1.3505545
165,32,-25.207209
31,77,0.16348319
109,45,-4.811957
9,88,-15.562331
49,5,-3.9930787
64,70,-3.182185
125,85,-1.9399135
122,53,-3.1821847
81,19,-2.879473
77,78,-2.4012809
36,44,-3.4851072
136,80,-2.5611305
161,59,-1.8580544
145,2,-124.973404
102,40,-6.64117
36,77,0.16347998
2,33,-18.906675
57,37,-6.0924463
57,65,-6.9276443
61,6,-3.2746546
89,79,-3.874304
153,51,-1.8036166
15,30,-2.00216
11,19,-2.8794687
118,52,-29.678368
3,8,-2.8735847
19,4,-3.311877
52,89,-3.086324
114,41,-3.2402933
69,38,-53.410892
66,6,-3.2746525
69,66,-2.0752208
132,79,-3.8743021
90,26,-3.1821873
90,54,-46.746178
10,82,-3.0124683
129,47,-3.8814678
133,16,-6.047925
98,39,-3.1821895
45,51,-1.8036166
133,21,-3.1821887
90,59,-1.8580519
27,31,-4.773299
111,47,-3.881468
49,25,-3.1821895
45,84,-3.1821895
70,13,-5.241819
66,72,2.2938097
7,18,4.626572
41,12,-3.5667877
98,86,-12.006964
141,48,-34.59207
162,58,-1.5600008
166,27,-4.471131
106,71,-7.9478555
107,8,-2.8735867
28,11,-4.4758606
62,5,-3.9930787
119,79,-3.8743079
123,48,-34.59207
78,45,-4.811957
78,73,-2.8227277
141,86,-12.006964
86,58,-1.5599989
138,54,-46.746174
19,89,-3.0863202
33,70,-3.1821868
15,50,-0.42816448
41,83,-1.3505526
142,28,-3.8278751
99,66,-2.0752225
4,7,-0.7467643
115,40,-6.641172
58,32,-25.207188
55,0,-3.588051
150,72,2.2938128
94,85,-1.9399115
16,25,-3.1821876
50,19,-2.8794708
108,2,-124.973366
115,78,-2.4012806
116,15,-6.4576178
119,47,-3.8814714
71,12,-3.5667858
74,72,2.2938097
130,14,-15.187478
126,73,-2.8227277
87,80,-2.5611265
8,17,-4.519902
130,42,-4.680983
159,13,-5.241819
95,65,-6.927643
30,11,-4.4758606
24,57,-3.1821868
50,90,0.058075204
124,47,-3.8814697
83,13,-5.241821
130,80,-2.5611305
8,55,-3.1821868
146,54,-46.74618
104,1,-2.3385458
38,38,-53.41089
25,32,-25.207188
107,66,-2.0752208
104,34,-42.03546
51,46,-5.0371103
124,85,-1.9399115
125,22,-3.18219
59,31,-4.773299
59,59,-1.8580563
63,0,-3.588051
126,41,-3.2402952
80,19,-2.8794708
80,47,-3.8814697
83,79,-3.8743079
151,71,-7.9478555
76,8,-2.8735886
38,76,-3.1821866
35,44,-3.4851067
139,21,-3.1821887
20,56,-3.1821892
17,24,-3.1821887
20,84,-3.1821918
31,33,-18.90668
139,49,-8.56196
39,18,4.62657
5,2,-124.97339
60,6,-3.2746525
75,71,-7.9478574
31,5,-3.9930787
92,20,-3.1821887
88,79,-3.874304
131,41,-3.2402987
134,73,-2.8227253
163,72,2.293809
13,51,-1.803612
47,45,-4.811957
147,81,-3.1821868
29,25,-3.1821854
116,73,-2.8227298
113,41,-3.2402952
68,38,-53.410892
68,66,-2.075225
72,7,-0.7467702
131,79,-3.8743079
160,78,-2.4012806
13,23,-3.9590464
164,19,-2.879471
164,47,-3.8814714
127,68,-3.3326128
8,75,-3.1821868
9,12,-3.5667877
148,56,-3.182185
29,63,-1.7138801
26,31,-4.7732973
30,0,-3.588053
48,25,-3.182187
125,42,-4.680985
88,19,-2.8794708
84,78,-2.4012787
80,67,-3.1821887
9,50,-0.4281664
40,12,-3.5667877
43,44,-3.4851086
101,27,-4.471131
140,48,-34.592068
143,80,-2.5611305
109,40,-6.641172
56,52,-29.678364
6,1,-2.338544
68,6,-3.2746546
64,65,-6.9276443
125,80,-2.561129
122,48,-34.592068
152,38,-53.410885
81,14,-15.187477
152,66,-2.0752168
36,39,-3.18219
136,75,-3.1821868
17,82,-3.0124705
14,50,-0.42816034
18,19,-2.8794708
117,72,2.2938159
73,6,-3.2746506
153,13,-5.241819
97,26,-3.1821895
93,85,-1.9399095
136,47,-3.8814697
31,63,-1.7138801
132,36,-4.231129
86,14,-15.187478
89,74,-58.243813
97,59,-1.8580544
2,0,-3.588049
149,55,-3.1821868
44,71,-7.9478555
118,47,-3.8814697
52,84,-3.1821914
73,72,2.2938058
69,33,-18.906677
66,1,-2.3385499
132,74,-58.24382
161,45,-4.811957
10,49,-8.561958
10,77,0.16348319
105,86,-12.006966
161,73,-2.8227277
27,26,-3.1821895
61,20,-3.1821911
119,3,-5.59538
157,6,-3.2746506
82,13,-5.241819
85,73,-2.8227296
145,54,-46.746193
40,70,-3.1821868
37,38,-53.410896
41,7,-0.7467702
137,74,-58.243813
19,18,4.6265745
141,15,-6.457614
141,43,-3.182185
106,66,-2.0752206
3,27,-4.471129
62,0,-3.588051
154,12,-3.5667877
154,40,-6.64117
157,72,2.2938058
78,40,-6.641172
94,14,-15.187476
141,81,-3.182185
19,56,-3.1821847
19,84,-3.1821873
23,25,-3.1821854
33,65,-6.9276443
115,2,-124.973404
49,39,-3.1821895
70,27,-4.4711328
115,35,-14.501809
78,12,-3.5667877
74,1,-2.338548
33,37,-6.0924463
133,73,-2.8227315
91,20,-3.1821868
94,80,-2.5611305
162,72,2.2938097
166,13,-5.241819
49,77,0.16348253
46,45,-4.811957
50,14,-15.187469
28,25,-3.1821914
57,90,0.058073297
115,73,-2.8227315
163,47,-3.881468
130,9,-56.206448
159,8,-2.8735847
7,75,-3.1821868
8,12,-3.5667877
11,44,-3.4851043
103,21,-3.1821847
145,74,-58.243816
28,63,-1.7138822
124,9,-56.20644
24,52,-29.678364
58,46,-5.0371065
66,31,-4.773299
79,34,-42.035458
129,72,2.2938135
87,19,-2.8794668
158,71,-7.9478498
79,39,-3.1821914
83,8,-2.8735888
154,60,-1.4212608
8,50,-0.42816448
142,80,-2.5611305
146,49,-8.5619545
24,24,-3.1821868
34,64,-1.685974
38,33,-18.90668
59,26,-3.1821914
87,66,-2.0752187
151,38,-53.410892
151,66,-2.0752227
155,7,-0.7467683
99,20,-3.1821866
95,79,-3.8743002
20,51,-1.8036189
51,13,-5.241819
54,45,-4.811959
108,87,-3.1821854
112,28,-3.8278732
120,41,-3.2402952
67,53,-3.1821847
75,66,-2.0752227
138,79,-3.8743021
30,63,-1.7138803
34,32,-25.20721
131,8,-2.8735888
12,43,-3.1821892
134,68,-3.3326092
163,67,-3.1821847
125,8,-2.873587
29,20,-3.1821828
87,39,-3.1821873
84,7,-0.7467702
139,35,-14.501805
164,14,-15.187479
13,18,4.626577
108,27,-4.471125
104,86,-12.006964
147,48,-34.59207
42,64,-1.6859688
39,32,-25.207195
4,79,-3.8743002
29,58,-1.5599971
59,83,-1.3505545
60,20,-3.1821868
63,52,-29.678368
108,60,-1.4212583
63,85,-1.9399115
88,14,-15.187478
127,35,-14.501805
156,6,-3.2746506
39,70,-3.1821887
43,39,-3.1821914
140,15,-6.457616
21,50,-0.4281664
113,27,-4.471131
116,87,-3.1821918
5,59,-1.8580569
68,52,-29.67837
92,72,2.2938058
132,2,-124.97337
156,72,2.2938097
152,33,-18.906673
96,46,-5.0371103
93,14,-15.187475
135,67,-3.1821866
117,34,-42.035458
114,2,-124.9734
51,71,-7.9478574
48,39,-3.182187
1,20,-3.1821826
72,59,-1.8580563
69,27,-4.471129
152,5,-3.9930768
128,29,-2.0838366
9,64,-1.685974
139,74,-58.243816
165,13,-5.241817
31,58,-1.5599971
10,6,-3.2746506
64,51,-1.8036166
125,66,-2.0752213
122,34,-42.035458
126,3,-5.595378
60,40,-6.641172
81,0,-3.5880532
81,28,-3.8278754
89,13,-5.241817
141,9,-56.206448
36,25,-3.18219
10,44,-3.4851062
44,38,-53.410892
102,21,-3.1821868
144,74,-58.243816
40,27,-4.471131
117,86,-12.006961
2,14,-15.187475
60,78,-2.4012787
57,46,-5.0371103
69,0,-3.588051
153,27,-4.471129
161,12,-3.5667877
132,22,-3.1821895
89,60,-1.4212608
157,1,-2.3385499
153,60,-1.4212608
18,71,-7.9478574
118,33,-18.906681
22,45,-4.811955
114,22,-3.1821873
73,58,-1.5600008
69,47,-3.8814697
132,60,-1.4212608
77,32,-25.207195
90,35,-14.5018
10,63,-1.7138782
129,28,-3.8278713
132,88,-15.562331
98,20,-3.1821868
32,57,-3.1821868
27,12,-3.5667877
53,45,-4.811955
69,85,-1.9399134
85,59,-1.8580544
6,90,0.058077313
40,84,-3.1821895
98,67,-3.1821868
141,29,-2.0838342
162,39,-3.1821914
27,78,-2.4012787
106,52,-29.678368
106,80,-2.5611246
110,21,-3.1821887
166,8,-2.8735867
27,83,-1.3505526
61,77,0.16347998
65,46,-5.0371084
123,29,-2.0838342
82,65,-6.9276457
78,54,-46.746174
141,67,-3.182185
86,39,-3.1821914
142,4,-3.3118794
19,70,-3.1821847
158,0,-3.5880468
149,80,-2.5611286
107,27,-4.471127
41,64,-1.685974
123,1,-2.338548
62,52,-29.678368
78,26,-3.1821895
58,13,-5.241815
150,53,-3.1821847
137,28,-3.8278713
94,66,-2.075219
162,7,-0.7467702
16,6,-3.2746487
50,0,-3.588051
2,72,2.2938128
57,76,-3.1821868
115,59,-1.8580563
115,87,-3.1821914
119,28,-3.8278773
53,65,-6.927643
50,33,-18.906673
70,84,-3.1821914
74,53,-3.1821868
134,34,-42.035454
163,33,-18.906681
129,86,-12.00696
130,23,-3.9590507
7,89,-3.086322
11,58,-1.5599971
138,8,-2.8735867
95,46,-5.0371084
28,77,0.16348062
50,71,-7.9478555
124,28,-3.8278732
82,85,-1.9399154
79,53,-3.1821887
8,36,-4.231129
8,64,-1.6859759
12,5,-3.9930806
103,73,-2.8227272
146,35,-14.501803
38,19,-2.8794687
59,7,-0.7467702
107,47,-3.8814697
104,15,-6.457612
146,68,-3.3326092
66,83,-1.3505545
125,3,-5.59538
62,72,2.2938058
59,40,-6.641172
126,22,-3.1821895
83,60,-1.4212652
80,28,-3.8278732
151,52,-29.678368
155,21,-3.1821868
38,85,-1.9399114
139,30,-2.0021582
20,37,-6.0924478
17,5,-3.9930806
20,65,-6.9276457
120,27,-4.471131
4,74,-58.24382
78,84,-3.1821895
75,52,-29.678368
34,18,4.626572
30,77,0.16347872
92,1,-2.3385499
88,60,-1.4212608
131,22,-3.1821918
21,12,-3.5667877
134,54,-46.746185
100,14,-15.187469
163,53,-3.1821847
47,26,-3.1821895
29,6,-3.2746487
55,39,-3.1821895
116,54,-46.746174
113,22,-3.1821876
71,79,-3.874304
68,47,-3.8814714
135,29,-2.0838356
131,88,-15.562333
13,4,-3.3118749
164,0,-3.5880532
108,41,-3.2402952
164,28,-3.8278735
8,84,-3.1821895
29,44,-3.4851043
29,72,2.293809
48,6,-3.2746484
63,71,-7.9478555
88,0,-3.588051
84,59,-1.8580582
88,28,-3.8278732
127,21,-3.1821868
152,0,-3.588047
9,31,-4.773301
39,84,-3.1821914
43,25,-3.1821914
140,29,-2.0838366
143,61,-11.964684
109,21,-3.1821887
43,58,-1.5599989
5,73,-2.8227317
64,46,-5.037112
125,61,-11.964682
156,58,-1.5599989
80,86,-12.006968
152,47,-3.881468
96,60,-1.4212608
144,36,-4.231131
160,32,-25.207203
22,11,-4.475857
117,48,-34.592064
18,0,-3.588053
51,85,-1.9399134
109,68,-3.3326128
125,33,-18.90668
117,53,-3.1821826
117,81,-3.1821826
72,78,-2.4012825
76,47,-3.8814697
139,60,-1.4212627
97,7,-0.7467683
93,66,-2.0752184
136,28,-3.8278732
31,44,-3.4851062
31,72,2.293809
132,17,-4.5199003
89,55,-3.1821868
52,32,-25.207188
49,0,-3.588051
97,40,-6.64117
1,72,2.2938159
118,28,-3.8278751
52,65,-6.927646
73,53,-3.182185
89,27,-4.471129
32,19,-2.8794708
132,55,-3.1821868
161,54,-46.746174
10,30,-2.0021582
10,58,-1.559999
13,90,0.05807942
105,67,-3.1821847
148,29,-2.0838342
27,7,-0.7467702
61,1,-2.3385522
68,77,0.16347808
161,26,-3.1821895
156,78,-2.4012787
81,85,-1.9399154
85,54,-46.74616
153,46,-5.037112
11,5,-3.9930768
145,35,-14.501805
40,51,-1.8036166
37,19,-2.8794687
40,79,-3.874304
22,31,-4.7732973
18,90,0.058073297
48,64,-1.6859688
141,24,-3.182185
106,47,-3.881468
149,9,-56.206448
61,72,2.2938027
157,53,-3.182185
154,21,-3.1821868
101,66,-2.0752227
98,34,-42.03545
41,26,-3.1821895
19,37,-6.092445
19,65,-6.927643
23,6,-3.2746487
57,0,-3.588051
114,74,-58.243824
49,20,-3.1821868
122,87,-3.1821873
57,5,-3.9930787
70,8,-2.8735886
77,84,-3.1821918
78,21,-3.1821868
33,18,4.626572
133,54,-46.74619
94,61,-11.964684
14,89,-3.0863163
137,23,-3.9590507
162,53,-3.1821887
165,85,-1.9399114
49,58,-1.5599989
49,86,-12.006964
2,67,-3.1821847
28,6,-3.2746525
57,71,-7.9478536
115,54,-46.74619
7,51,-1.8036166
89,85,-1.9399115
86,53,-3.1821887
166,60,-1.4212608
110,73,-2.8227315
107,41,-3.2402952
150,3,-5.5953755
11,25,-3.1821854
7,84,-3.1821895
45,19,-2.879469
103,2,-124.97339
145,55,-3.1821887
111,15,-6.457614
58,27,-4.471129
66,12,-3.5667877
66,40,-6.641172
129,53,-3.182185
87,0,-3.588049
129,81,-3.182185
158,52,-29.678368
161,84,-3.1821895
82,80,-2.561129
42,25,-3.1821852
142,61,-11.964684
146,30,-2.00216
24,5,-3.9930787
38,14,-15.187479
119,42,-4.680985
154,79,-3.8743021
151,47,-3.8814697
99,1,-2.3385477
95,60,-1.4212583
99,29,-2.0838356
138,22,-3.1821895
20,32,-25.207195
17,0,-3.588051
50,85,-1.9399115
3,66,-2.0752208
54,26,-3.1821895
120,22,-3.1821895
154,51,-1.8036166
78,79,-3.8743021
75,47,-3.8814697
138,60,-1.4212608
30,44,-3.4851086
34,13,-5.241819
91,87,-3.1821895
12,24,-3.1821892
134,49,-8.5619545
107,61,-11.964684
124,80,-2.5611305
29,1,-2.3385458
91,59,-1.8580582
0,23,-3.9590485
87,48,-34.592068
50,25,-3.1821895
12,90,0.058073096
46,84,-3.1821895
104,67,-3.1821828
108,8,-2.8735824
42,45,-4.8119535
39,13,-5.241819
42,73,-2.822723
147,29,-2.0838342
63,33,-18.906675
60,1,-2.3385499
71,46,-5.0371103
130,48,-34.59207
87,86,-12.006962
127,16,-6.047925
155,78,-2.4012806
159,47,-3.8814697
43,20,-3.1821887
120,79,-3.874304
21,31,-4.773301
21,59,-1.8580525
25,0,-3.588053
113,8,-2.8735847
116,68,-3.3326144
124,53,-3.1821868
68,33,-18.90668
79,78,-2.4012806
131,74,-58.24382
156,53,-3.1821868
143,28,-3.827877
100,66,-2.0752208
35,12,-3.5667896
96,27,-4.471129
92,86,-12.006971
96,55,-3.182185
135,48,-34.59207
138,80,-2.5611286
117,15,-6.45761
51,52,-29.678368
48,20,-3.1821845
125,28,-3.8278735
1,1,-2.3385437
151,77,0.16348062
152,14,-15.187471
9,45,-4.811957
164,85,-1.9399154
31,39,-3.1821892
109,35,-14.501809
112,67,-3.1821868
68,1,-2.3385522
125,75,-3.1821873
81,9,-56.206448
144,22,-3.1821918
88,85,-1.9399134
160,46,-5.0371103
10,25,-3.1821892
44,19,-2.8794706
144,55,-3.1821892
25,90,0.058073297
148,24,-3.182185
117,67,-3.1821826
60,59,-1.8580582
68,72,2.2938066
153,8,-2.8735867
